,ER(N h-1),SR(mmWE h-1),V_H(cm d-1)
2019-08-06 14:00:00,32.0,2.0389088383644998,
2019-08-06 14:15:00,0.0,2.088830219293097,
2019-08-06 14:30:00,0.0,2.1388925640371035,
2019-08-06 14:45:00,0.0,2.1889549087811098,
2019-08-06 15:00:00,8.0,2.2428156601577656,
2019-08-06 15:15:00,4.0,2.2966764115344214,
2019-08-06 15:30:00,4.0,2.3171501112653434,
2019-08-06 15:45:00,0.0,2.337623810996265,
2019-08-06 16:00:00,0.0,2.3614943790187595,
2019-08-06 16:15:00,0.0,2.385364947041254,
2019-08-06 16:30:00,0.0,2.40712153097007,
2019-08-06 16:45:00,4.0,2.4288781148988865,
2019-08-06 17:00:00,0.0,2.41299389009799,
2019-08-06 17:15:00,0.0,2.3971096652970942,
2019-08-06 17:30:00,12.0,2.4186323441866575,
2019-08-06 17:45:00,0.0,2.4401550230762203,
2019-08-06 18:00:00,0.0,2.507369342579941,
2019-08-06 18:15:00,0.0,2.574583662083662,
2019-08-06 18:30:00,8.0,2.598778401757359,
2019-08-06 18:45:00,8.0,2.6229731414310566,
2019-08-06 19:00:00,0.0,2.694557158291526,
2019-08-06 19:15:00,20.0,2.766141175151996,
2019-08-06 19:30:00,8.0,2.8409055019258465,
2019-08-06 19:45:00,128.0,2.9156698286996967,
2019-08-06 20:00:00,192.0,2.95790902773245,29.485455586576432
2019-08-06 20:15:00,248.0,3.0001482267652038,28.42825969867651
2019-08-06 20:30:00,392.0,3.0489864441356316,27.575329925812444
2019-08-06 20:45:00,728.0,3.09782466150606,26.867189742163976
2019-08-06 21:00:00,772.0,3.1463449370388754,26.030927761538294
2019-08-06 21:15:00,780.0,3.194865212571691,25.149583171647638
2019-08-06 21:30:00,1192.0,3.1926487298924693,24.13934479438308
2019-08-06 21:45:00,1504.0,3.1904322472132476,22.62740220031207
2019-08-06 22:00:00,964.0,3.154314966456865,20.759188961836426
2019-08-06 22:15:00,1432.0,3.118197685700482,19.507827262706442
2019-08-06 22:30:00,756.0,3.0827058466030914,18.371967466190764
2019-08-06 22:45:00,844.0,3.0472140075057004,17.61471532856262
2019-08-06 23:00:00,452.0,2.9562449081091384,16.831798898836706
2019-08-06 23:15:00,912.0,2.8652758087125765,15.727527773118773
2019-08-06 23:30:00,1148.0,2.795482113217177,14.938640414043288
2019-08-06 23:45:00,1448.0,2.725688417721778,14.767328249734474
2019-08-07 00:00:00,1104.0,2.6628427628419145,14.57870951945442
2019-08-07 00:15:00,348.0,2.5999971079620505,14.390553673397303
2019-08-07 00:30:00,200.0,2.5445663545587425,14.749592655452782
2019-08-07 00:45:00,752.0,2.4891356011554344,14.680197625004908
2019-08-07 01:00:00,696.0,2.4151795054765106,14.28512609664044
2019-08-07 01:15:00,592.0,2.3412234097975873,14.204574061098018
2019-08-07 01:30:00,172.0,2.2731817801361296,14.206468512681125
2019-08-07 01:45:00,236.0,2.205140150474672,13.92132219682021
2019-08-07 02:00:00,192.0,2.115258477511765,13.581692519277267
2019-08-07 02:15:00,96.0,2.0253768045488583,12.997645094195311
2019-08-07 02:30:00,216.0,1.9864314662995506,12.59814381246868
2019-08-07 02:45:00,208.0,1.9474861280502427,12.378143194277735
2019-08-07 03:00:00,544.0,1.9004301724240396,12.013436589810361
2019-08-07 03:15:00,368.0,1.8533742167978366,11.753645845386613
2019-08-07 03:30:00,112.0,1.8143379658831562,11.670705465285883
2019-08-07 03:45:00,72.0,1.7753017149684756,11.063486087161756
2019-08-07 04:00:00,36.0,1.7520988435728646,10.373761637029345
2019-08-07 04:15:00,52.0,1.7288959721772537,10.087641056893787
2019-08-07 04:30:00,184.0,1.6716261383657107,9.815728444726375
2019-08-07 04:45:00,92.0,1.6143563045541676,9.63604661737082
2019-08-07 05:00:00,24.0,1.5980514226240525,9.746018738562118
2019-08-07 05:15:00,12.0,1.5817465406939375,9.666771729478516
2019-08-07 05:30:00,32.0,1.5714372056987223,9.414537106418427
2019-08-07 05:45:00,12.0,1.561127870703507,9.299242282088597
2019-08-07 06:00:00,0.0,1.534618152144394,9.544737199160947
2019-08-07 06:15:00,4.0,1.5081084335852812,9.948821350902056
2019-08-07 06:30:00,4.0,1.4874897635948576,10.362833322529717
2019-08-07 06:45:00,4.0,1.466871093604434,10.505025860766024
2019-08-07 07:00:00,172.0,1.4595072828935685,10.733196505325376
2019-08-07 07:15:00,36.0,1.452143472182703,11.311470247595961
2019-08-07 07:30:00,28.0,1.4344703264766252,11.823564338764315
2019-08-07 07:45:00,60.0,1.4167971807705475,12.04171490763585
2019-08-07 08:00:00,76.0,1.39912403506447,11.9993015557557
2019-08-07 08:15:00,8.0,1.3814508893583926,11.50430443743207
2019-08-07 08:30:00,20.0,1.381450889358396,11.267539104334471
2019-08-07 08:45:00,40.0,1.3814508893583997,11.51358461885256
2019-08-07 09:00:00,8.0,1.3623049815101456,11.843730189244068
2019-08-07 09:15:00,0.0,1.3431590736618912,11.964064364884374
2019-08-07 09:30:00,40.0,1.3210676415292908,11.663412269633696
2019-08-07 09:45:00,12.0,1.2989762093966903,11.163555137933999
2019-08-07 10:00:00,180.0,1.2916768764011475,10.655396731893054
2019-08-07 10:15:00,0.0,1.2843775434056046,10.144190122515099
2019-08-07 10:30:00,0.0,1.265662969239144,9.857805903867675
2019-08-07 10:45:00,148.0,1.2469483950726834,9.572963435985773
2019-08-07 11:00:00,100.0,1.262687649614077,9.602143636127181
2019-08-07 11:15:00,28.0,1.2784269041554708,9.723030363659037
2019-08-07 11:30:00,0.0,1.287891799037943,9.591945030866476
2019-08-07 11:45:00,16.0,1.2973566939204153,9.661077475204063
2019-08-07 12:00:00,0.0,1.3466453060805919,10.61314284898395
2019-08-07 12:15:00,0.0,1.3959339182407684,11.742262877111973
2019-08-07 12:30:00,32.0,1.4516485194803366,13.825080616729359
2019-08-07 12:45:00,0.0,1.5073631207199045,16.617260072681805
2019-08-07 13:00:00,4.0,1.6106120955890626,19.418992186358288
2019-08-07 13:15:00,0.0,1.7138610704582204,22.62040424626757
2019-08-07 13:30:00,0.0,1.8175004668209793,25.61358241352084
2019-08-07 13:45:00,16.0,1.9211398631837382,27.920985605502466
2019-08-07 14:00:00,0.0,2.0131310048736353,29.75557077979277
2019-08-07 14:15:00,0.0,2.1051221465635326,31.55116350630913
2019-08-07 14:30:00,4.0,2.2379584236660697,33.10298731533082
2019-08-07 14:45:00,0.0,2.3707947007686068,34.69967561336875
2019-08-07 15:00:00,0.0,2.483100351123169,36.3990447826163
2019-08-07 15:15:00,0.0,2.595406001477732,38.27247574031609
2019-08-07 15:30:00,0.0,2.675711982750664,39.13492126636929
2019-08-07 15:45:00,0.0,2.7560179640235964,39.88958924401191
2019-08-07 16:00:00,0.0,2.8253355910684173,40.66553086209432
2019-08-07 16:15:00,0.0,2.8946532181132385,40.9636506737904
2019-08-07 16:30:00,0.0,2.9112546778282846,41.28476195703244
2019-08-07 16:45:00,0.0,2.9278561375433303,40.9846963473466
2019-08-07 17:00:00,0.0,2.9503006232355,39.665771360380276
2019-08-07 17:15:00,0.0,2.9727451089276693,37.82209338379449
2019-08-07 17:30:00,0.0,2.971800606240186,36.15607092786577
2019-08-07 17:45:00,0.0,2.9708561035527032,34.888020018601566
2019-08-07 18:00:00,0.0,3.0043658808154925,34.13736965477652
2019-08-07 18:15:00,0.0,3.0378756580782817,33.689848302515585
2019-08-07 18:30:00,24.0,3.023586480741712,33.848868445363685
2019-08-07 18:45:00,24.0,3.009297303405143,33.892684863024904
2019-08-07 19:00:00,40.0,2.9649321228414602,34.18625760676821
2019-08-07 19:15:00,236.0,2.9205669422777776,34.68691982701474
2019-08-07 19:30:00,288.0,2.9742120377610597,35.19481274638174
2019-08-07 19:45:00,268.0,3.0278571332443414,35.64355330135348
2019-08-07 20:00:00,376.0,3.0156619406235277,35.970656508170585
2019-08-07 20:15:00,324.0,3.003466748002714,36.27496619086526
2019-08-07 20:30:00,532.0,2.992540659067952,36.07616317486701
2019-08-07 20:45:00,1076.0,2.98161457013319,35.73964348960781
2019-08-07 21:00:00,952.0,2.9741809543782334,35.422587264529
2019-08-07 21:15:00,620.0,2.9667473386232768,35.05264734597543
2019-08-07 21:30:00,1204.0,2.975414065752526,34.196214195909974
2019-08-07 21:45:00,1440.0,2.9840807928817745,32.97035140803666
2019-08-07 22:00:00,1644.0,2.931514945035315,32.353687007163046
2019-08-07 22:15:00,1188.0,2.8789490971888547,31.243740758989777
2019-08-07 22:30:00,1172.0,2.895669771109341,30.194171384849444
2019-08-07 22:45:00,1032.0,2.9123904450298275,29.470748610251107
2019-08-07 23:00:00,1308.0,2.917032422132957,28.427191339262386
2019-08-07 23:15:00,996.0,2.9216743992360863,26.891515497337082
2019-08-07 23:30:00,936.0,2.849308081372904,25.453939780402145
2019-08-07 23:45:00,700.0,2.776941763509722,24.422666403200036
2019-08-08 00:00:00,956.0,2.7453627734523454,23.24506455859703
2019-08-08 00:15:00,540.0,2.7137837833949687,22.102157968684608
2019-08-08 00:30:00,800.0,2.681856597618505,21.21810101828682
2019-08-08 00:45:00,532.0,2.6499294118420416,20.376157912606583
2019-08-08 01:00:00,332.0,2.618002226065578,19.31337519458276
2019-08-08 01:15:00,280.0,,18.15410516201786
2019-08-08 01:30:00,356.0,,17.261579533683708
2019-08-08 01:45:00,336.0,,16.701280009407036
2019-08-08 02:00:00,480.0,,16.461704494218893
2019-08-08 02:15:00,540.0,,15.98492307646857
2019-08-08 02:30:00,740.0,,15.037152960228019
2019-08-08 02:45:00,976.0,,14.670007324036586
2019-08-08 03:00:00,600.0,,14.70864535766261
2019-08-08 03:15:00,280.0,,15.056939669864105
2019-08-08 03:30:00,220.0,,15.162349115625105
2019-08-08 03:45:00,76.0,,14.910481087754775
2019-08-08 04:00:00,164.0,,14.815450976185948
2019-08-08 04:15:00,116.0,,14.31905003654095
2019-08-08 04:30:00,128.0,,13.891805941286126
2019-08-08 04:45:00,104.0,,13.873458955349452
2019-08-08 05:00:00,104.0,,14.285996368108126
2019-08-08 05:15:00,176.0,,14.775130021350932
2019-08-08 05:30:00,40.0,,14.450685740463788
2019-08-08 05:45:00,188.0,,14.103733410791449
2019-08-08 06:00:00,956.0,,13.72415201554285
2019-08-08 06:15:00,1032.0,,13.786549556679248
2019-08-08 06:30:00,1628.0,,13.986436634849323
2019-08-08 06:45:00,844.0,,14.161532544974907
2019-08-08 07:00:00,276.0,,14.073443843588006
2019-08-08 07:15:00,80.0,,13.37248184811727
2019-08-08 07:30:00,28.0,,12.872932912058811
2019-08-08 07:45:00,108.0,,12.436868283969718
2019-08-08 08:00:00,0.0,,12.048593593742027
2019-08-08 08:15:00,0.0,,11.571314296219303
2019-08-08 08:30:00,12.0,,10.737430702713578
2019-08-08 08:45:00,76.0,,10.488034034816
2019-08-08 09:00:00,0.0,,10.57497540370948
2019-08-08 09:15:00,52.0,,10.915198734260645
2019-08-08 09:30:00,0.0,,11.279340241955278
2019-08-08 09:45:00,20.0,,11.322383273610356
2019-08-08 10:00:00,16.0,,11.483867994934908
2019-08-08 10:15:00,32.0,,11.536227179678654
2019-08-08 10:30:00,20.0,,11.709799431989383
2019-08-08 10:45:00,0.0,1.3728419807834986,11.896701652784358
2019-08-08 11:00:00,12.0,1.440231517129857,12.478962030678554
2019-08-08 11:15:00,16.0,1.5076210534762151,13.202461398429932
2019-08-08 11:30:00,40.0,1.5496238196227714,13.566904419630044
2019-08-08 11:45:00,16.0,1.5916265857693277,14.002460572210799
2019-08-08 12:00:00,40.0,1.6278651821732995,14.607735409486132
2019-08-08 12:15:00,80.0,1.664103778577271,15.59088557566068
2019-08-08 12:30:00,36.0,1.7257445576235295,16.811619324316275
2019-08-08 12:45:00,8.0,1.787385336669788,18.064603300404244
2019-08-08 13:00:00,144.0,1.85418967632671,19.200627092780863
2019-08-08 13:15:00,48.0,1.920994015983632,20.271410669658852
2019-08-08 13:30:00,12.0,1.963482023892078,21.001575549485246
2019-08-08 13:45:00,4.0,2.005970031800524,21.468160221386384
2019-08-08 14:00:00,8.0,2.0417620679629547,22.118580381037997
2019-08-08 14:15:00,0.0,2.077554104125385,23.034698646416118
2019-08-08 14:30:00,0.0,2.1888214409263593,23.827554839836832
2019-08-08 14:45:00,0.0,2.3000887777273338,24.441483751327084
2019-08-08 15:00:00,8.0,2.388049831114815,25.11506074938349
2019-08-08 15:15:00,8.0,2.4760108845022963,25.819744493204535
2019-08-08 15:30:00,0.0,2.525736597967926,25.96433127852688
2019-08-08 15:45:00,0.0,2.5754623114335553,25.830095964330724
2019-08-08 16:00:00,0.0,2.6567407967125605,26.2857701408395
2019-08-08 16:15:00,0.0,2.7380192819915656,27.00956914340439
2019-08-08 16:30:00,0.0,2.770830018748484,27.7024131169143
2019-08-08 16:45:00,4.0,2.8036407555054015,28.282124784756306
2019-08-08 17:00:00,0.0,2.840568291974996,28.767376476041214
2019-08-08 17:15:00,0.0,2.8774958284445904,30.073267542873463
2019-08-08 17:30:00,0.0,2.921201989153296,31.683053289308145
2019-08-08 17:45:00,12.0,2.9649081498620022,33.397737464371275
2019-08-08 18:00:00,0.0,2.99163797105348,34.773282307651165
2019-08-08 18:15:00,44.0,3.0183677922449585,35.1595802498132
2019-08-08 18:30:00,124.0,3.042430461581222,35.61464548529799
2019-08-08 18:45:00,136.0,3.0664931309174857,36.112037997736095
2019-08-08 19:00:00,120.0,3.0654650426740653,36.5398203540733
2019-08-08 19:15:00,252.0,3.064436954430645,36.59120475360121
2019-08-08 19:30:00,396.0,3.070125676375409,36.825086148868465
2019-08-08 19:45:00,484.0,3.0758143983201727,36.59904148927385
2019-08-08 20:00:00,796.0,3.0818250685466344,36.45246577167165
2019-08-08 20:15:00,716.0,3.0878357387730957,36.8535559888855
2019-08-08 20:30:00,924.0,3.091066767784983,37.610889459359846
2019-08-08 20:45:00,1076.0,3.09429779679687,38.78637361790007
2019-08-08 21:00:00,1316.0,3.090052503843498,40.553898676711114
2019-08-08 21:15:00,1588.0,3.085807210890126,42.17348309293028
2019-08-08 21:30:00,1480.0,3.078289558336821,42.60741176929975
2019-08-08 21:45:00,2152.0,3.0707719057835163,43.07924918054741
2019-08-08 22:00:00,2256.0,3.0526425399838475,43.14468547333637
2019-08-08 22:15:00,3824.0,3.0345131741841787,42.497091122183264
2019-08-08 22:30:00,2084.0,2.99811821772495,42.36490940995603
2019-08-08 22:45:00,1424.0,2.9617232612657216,41.59316267557177
2019-08-08 23:00:00,952.0,3.0022227566862076,40.82215481892943
2019-08-08 23:15:00,996.0,3.042722252106694,40.434675948143635
2019-08-08 23:30:00,828.0,3.041807577602497,39.848754279001085
2019-08-08 23:45:00,788.0,3.0408929030983,39.11473792337256
2019-08-09 00:00:00,1256.0,2.9958264915018256,37.90428187264284
2019-08-09 00:15:00,628.0,2.950760079905351,36.241736135767454
2019-08-09 00:30:00,440.0,2.9450175567978465,33.82496932522403
2019-08-09 00:45:00,200.0,2.939275033690342,31.26813544105164
2019-08-09 01:00:00,252.0,2.9112756685179284,28.81547943854964
2019-08-09 01:15:00,768.0,2.883276303345515,25.756174162838356
2019-08-09 01:30:00,1060.0,2.853325260052464,23.75949519254399
2019-08-09 01:45:00,828.0,2.8233742167594125,21.081353324576227
2019-08-09 02:00:00,472.0,2.8170851959988537,19.007344201058284
2019-08-09 02:15:00,276.0,2.810796175238295,17.544405620474343
2019-08-09 02:30:00,100.0,2.770389191694286,16.56573126384845
2019-08-09 02:45:00,88.0,2.7299822081502776,16.404905445618702
2019-08-09 03:00:00,4.0,2.6692673860500777,16.510377860635792
2019-08-09 03:15:00,0.0,2.6085525639498783,16.942257238482657
2019-08-09 03:30:00,0.0,2.598715474824646,17.156984000267737
2019-08-09 03:45:00,16.0,2.588878385699414,17.17483707082336
2019-08-09 04:00:00,0.0,2.576335896195162,16.521577275885146
2019-08-09 04:15:00,16.0,2.56379340669091,15.642187643974259
2019-08-09 04:30:00,0.0,2.536765643039743,16.025494829500445
2019-08-09 04:45:00,8.0,2.509737879388577,16.061671703864224
2019-08-09 05:00:00,0.0,2.483152566266676,16.218684326428395
2019-08-09 05:15:00,0.0,2.456567253144775,16.350667623008178
2019-08-09 05:30:00,0.0,2.428584772443489,16.421284107187475
2019-08-09 05:45:00,96.0,2.400602291742203,15.760781962435788
2019-08-09 06:00:00,0.0,2.3844019081782952,15.736728007687544
2019-08-09 06:15:00,0.0,2.3682015246143875,16.15589390553229
2019-08-09 06:30:00,0.0,2.357892189619176,16.520840170905377
2019-08-09 06:45:00,0.0,2.347582854623964,16.38959791824611
2019-08-09 07:00:00,0.0,2.3078182767852895,16.278510104191998
2019-08-09 07:15:00,0.0,2.268053698946615,15.983173058674616
2019-08-09 07:30:00,8.0,2.229761883250114,15.080041846754677
2019-08-09 07:45:00,0.0,2.1914700675536123,14.452397008818709
2019-08-09 08:00:00,0.0,2.1472872032884185,13.941624787903878
2019-08-09 08:15:00,0.0,2.1031043390232247,13.874832499381663
2019-08-09 08:30:00,0.0,2.0707035718954123,13.834776581425036
2019-08-09 08:45:00,0.0,2.0383028047676,13.902977435832874
2019-08-09 09:00:00,0.0,1.9911744162180636,13.940382223661025
2019-08-09 09:15:00,0.0,1.944046027668527,13.914594831859377
2019-08-09 09:30:00,0.0,1.8954448769768173,13.873619972408445
2019-08-09 09:45:00,24.0,1.8468437262851074,13.193172420347455
2019-08-09 10:00:00,24.0,1.787977707988054,12.12280282587568
2019-08-09 10:15:00,28.0,1.729111689691001,11.791986062180014
2019-08-09 10:30:00,0.0,1.6867751136429328,11.542718887501954
2019-08-09 10:45:00,0.0,1.6444385375948642,11.455330134777876
2019-08-09 11:00:00,32.0,1.6233587385819297,11.356058286367924
2019-08-09 11:15:00,140.0,1.6022789395689951,11.628402233344207
2019-08-09 11:30:00,32.0,1.60884500092649,12.201453164661181
2019-08-09 11:45:00,60.0,1.615411062283985,12.675965262546606
2019-08-09 12:00:00,0.0,1.6437541691381548,13.746675224217336
2019-08-09 12:15:00,16.0,1.6720972759923245,14.747388566639
2019-08-09 12:30:00,52.0,1.6891709925248632,15.976369614439058
2019-08-09 12:45:00,16.0,1.706244709057402,17.044001120638367
2019-08-09 13:00:00,52.0,1.7602299691257122,17.80989693129022
2019-08-09 13:15:00,44.0,1.8142152291940223,18.78797884976367
2019-08-09 13:30:00,56.0,1.8851159062659275,19.385684284304812
2019-08-09 13:45:00,16.0,1.9560165833378327,19.961198039712343
2019-08-09 14:00:00,136.0,2.0267931920129705,20.678329059218004
2019-08-09 14:15:00,0.0,2.0975698006881083,21.928942045558795
2019-08-09 14:30:00,0.0,2.1481915320597205,23.094772301894725
2019-08-09 14:45:00,0.0,2.198813263431333,24.17926066287818
2019-08-09 15:00:00,0.0,2.263701487202166,25.74938167409349
2019-08-09 15:15:00,0.0,2.3285897109729987,27.123184681200918
2019-08-09 15:30:00,12.0,2.3726302576955502,27.881677332309014
2019-08-09 15:45:00,12.0,2.4166708044181013,28.02847242153274
2019-08-09 16:00:00,8.0,2.500901924384828,27.650963288154763
2019-08-09 16:15:00,0.0,2.585133044351555,27.416797785750788
2019-08-09 16:30:00,0.0,2.673525871715714,27.3948290073166
2019-08-09 16:45:00,0.0,2.7619186990798728,27.359397576397097
2019-08-09 17:00:00,12.0,2.821460159513098,27.349540832026996
2019-08-09 17:15:00,0.0,2.881001619946323,27.40270118908783
2019-08-09 17:30:00,4.0,2.9113141809295597,27.632983694459423
2019-08-09 17:45:00,0.0,2.9416267419127964,28.071037951115404
2019-08-09 18:00:00,12.0,2.982481651393192,28.170135893014592
2019-08-09 18:15:00,0.0,3.023336560873588,28.00409860518102
2019-08-09 18:30:00,4.0,3.0836126357245743,28.11696903560384
2019-08-09 18:45:00,0.0,3.1438887105755606,28.238438857899688
2019-08-09 19:00:00,20.0,3.1605106537534993,28.111712103399373
2019-08-09 19:15:00,0.0,3.177132596931438,27.866401559651937
2019-08-09 19:30:00,0.0,3.200211216066787,27.59605186480437
2019-08-09 19:45:00,16.0,3.2232898352021357,
2019-08-09 20:00:00,0.0,3.2003953373349203,
2019-08-09 20:15:00,0.0,3.177500839467705,
2019-08-09 20:30:00,52.0,3.1514046895294663,
2019-08-09 20:45:00,40.0,3.1253085395912277,
2019-08-09 21:00:00,132.0,3.116962902048945,
2019-08-09 21:15:00,112.0,3.1086172645066616,
2019-08-09 21:30:00,40.0,3.1084860966540537,
2019-08-09 21:45:00,36.0,3.108354928801446,
2019-08-09 22:00:00,16.0,3.1242458346583435,
2019-08-09 22:15:00,64.0,3.1401367405152416,
2019-08-09 22:30:00,36.0,3.1314611636980967,
2019-08-09 22:45:00,12.0,3.122785586880952,
2019-08-09 23:00:00,140.0,3.121833995685142,
2019-08-09 23:15:00,28.0,3.120882404489332,
2019-08-09 23:30:00,24.0,3.0927385202998203,
2019-08-09 23:45:00,16.0,3.0645946361103085,
2019-08-10 00:00:00,28.0,3.0626638707999407,
2019-08-10 00:15:00,12.0,3.060733105489573,
2019-08-10 00:30:00,76.0,3.0435255464925106,
2019-08-10 00:45:00,88.0,3.0263179874954487,
2019-08-10 01:00:00,112.0,2.9933778440654812,
2019-08-10 01:15:00,56.0,2.960437700635514,
2019-08-10 01:30:00,20.0,2.9359392618259967,15.244146629877681
2019-08-10 01:45:00,28.0,2.91144082301648,15.096596909970245
2019-08-10 02:00:00,8.0,2.8354206065902186,14.753440930212227
2019-08-10 02:15:00,28.0,2.759400390163957,14.578243016730623
2019-08-10 02:30:00,24.0,2.698041974664398,14.543756373921667
2019-08-10 02:45:00,48.0,2.6366835591648385,14.319573783100497
2019-08-10 03:00:00,32.0,2.5830958309935044,13.951847573648326
2019-08-10 03:15:00,44.0,2.52950810282217,13.434277187021797
2019-08-10 03:30:00,268.0,2.4795484733697677,12.93660070824903
2019-08-10 03:45:00,268.0,2.429588843917365,12.383486973238885
2019-08-10 04:00:00,72.0,2.340367118131878,11.87617215641088
2019-08-10 04:15:00,32.0,2.2511453923463915,11.665946651187816
2019-08-10 04:30:00,20.0,2.183091508816285,11.155890105927169
2019-08-10 04:45:00,72.0,2.1150376252861784,10.665974242163621
2019-08-10 05:00:00,104.0,2.0634153557473347,10.58762330386122
2019-08-10 05:15:00,28.0,2.0117930862084905,10.741960920375922
2019-08-10 05:30:00,8.0,1.9455187898107034,10.82011171592216
2019-08-10 05:45:00,0.0,1.8792444934129162,10.60366590601022
2019-08-10 06:00:00,0.0,1.8335888670055458,10.648090178783981
2019-08-10 06:15:00,44.0,1.7879332405981756,10.74310239637467
2019-08-10 06:30:00,8.0,1.7525869491860204,10.815482148596804
2019-08-10 06:45:00,44.0,1.7172406577738653,10.809235123568186
2019-08-10 07:00:00,16.0,1.6612756963712867,11.176074521751309
2019-08-10 07:15:00,0.0,1.605310734968708,11.494680497550739
2019-08-10 07:30:00,12.0,1.5773282542674185,11.669093627186642
2019-08-10 07:45:00,0.0,1.5493457735661291,11.746552082395107
2019-08-10 08:00:00,16.0,1.536090914286571,11.529340614168316
2019-08-10 08:15:00,4.0,1.5228360550070128,11.900757082283091
2019-08-10 08:30:00,24.0,1.496326336447893,12.377164778383198
2019-08-10 08:45:00,0.0,1.469816617888773,12.669969792281577
2019-08-10 09:00:00,0.0,1.4344703264766214,13.16091687845902
2019-08-10 09:15:00,0.0,1.39912403506447,13.35167747096046
2019-08-10 09:30:00,8.0,1.3947057486379544,13.495541878949334
2019-08-10 09:45:00,0.0,1.3902874622114385,13.302481505954795
2019-08-10 10:00:00,0.0,1.37852315203,13.185551152774023
2019-08-10 10:15:00,0.0,1.3667588418485614,13.07764915738373
2019-08-10 10:30:00,0.0,1.3509208675121407,12.956110594710117
2019-08-10 10:45:00,0.0,1.3350828931757197,12.83954678757154
2019-08-10 11:00:00,0.0,1.3387398956980703,12.778024577875291
2019-08-10 11:15:00,0.0,1.3423968982204209,12.945395416034534
2019-08-10 11:30:00,8.0,1.342060277889561,13.037481776769875
2019-08-10 11:45:00,4.0,1.341723657558701,12.782194207137229
2019-08-10 12:00:00,0.0,1.3506096747711882,13.323878608143476
2019-08-10 12:15:00,4.0,1.3594956919836754,13.784201521690143
2019-08-10 12:30:00,12.0,1.3683817091961625,14.088350583213183
2019-08-10 12:45:00,0.0,,13.993936953559524
2019-08-10 13:00:00,12.0,1.3861537436211369,13.831240534959562
2019-08-10 13:15:00,12.0,1.420065379977067,14.032844993253509
2019-08-10 13:30:00,20.0,1.4539770163329973,14.218281992393013
2019-08-10 13:45:00,0.0,1.4769349195000845,14.211520010424021
2019-08-10 14:00:00,80.0,1.4998928226671717,14.082382073937238
2019-08-10 14:15:00,344.0,1.5662941452913437,14.638323156342635
2019-08-10 14:30:00,596.0,1.6326954679155157,15.138904496536702
2019-08-10 14:45:00,1304.0,1.7134325988642227,15.489808773011303
2019-08-10 15:00:00,1788.0,1.79416972981293,16.639415262515623
2019-08-10 15:15:00,992.0,1.9004870694345084,17.512892607743808
2019-08-10 15:30:00,1020.0,2.0068044090560866,18.48637706484252
2019-08-10 15:45:00,596.0,2.1609849876027276,19.145326986846687
2019-08-10 16:00:00,580.0,2.315165566149368,19.679237962238705
2019-08-10 16:15:00,0.0,2.3528411736686365,19.696518523431397
2019-08-10 16:30:00,4.0,2.390516781187905,19.973576204186116
2019-08-10 16:45:00,0.0,2.476401647763101,20.64059578343524
2019-08-10 17:00:00,4.0,2.5622865143382976,20.86493278513196
2019-08-10 17:15:00,0.0,2.6698981804491106,21.47513270528284
2019-08-10 17:30:00,0.0,2.7775098465599237,22.15129551697316
2019-08-10 17:45:00,32.0,2.845907890171632,22.421766716398395
2019-08-10 18:00:00,0.0,2.91430593378334,22.683847093108174
2019-08-10 18:15:00,0.0,2.924444212443324,22.58836164451591
2019-08-10 18:30:00,64.0,2.9345824911033076,22.313556751474692
2019-08-10 18:45:00,0.0,2.9447207697632916,21.887375196788916
2019-08-10 19:00:00,0.0,2.9325762524509,21.094858185015138
2019-08-10 19:15:00,4.0,2.920431735138508,20.91427543322066
2019-08-10 19:30:00,4.0,2.9103331908978336,21.00252140396043
2019-08-10 19:45:00,8.0,2.900234646657159,20.799746741173703
2019-08-10 20:00:00,4.0,2.8418333344793476,20.60048512374613
2019-08-10 20:15:00,0.0,2.783432022301536,20.44686082992472
2019-08-10 20:30:00,12.0,2.724152038878798,20.58886553281788
2019-08-10 20:45:00,4.0,2.6648720554560605,20.030083119610552
2019-08-10 21:00:00,40.0,2.6090386372002365,20.850415088901045
2019-08-10 21:15:00,156.0,2.553205218944412,21.20039607198109
2019-08-10 21:30:00,192.0,2.4973718006885877,21.56508337704733
2019-08-10 21:45:00,88.0,,21.694346269380524
2019-08-10 22:00:00,32.0,,21.5361067538404
2019-08-10 22:15:00,32.0,2.329871545921115,20.93514982230909
2019-08-10 22:30:00,28.0,2.30928507331981,19.98836856782284
2019-08-10 22:45:00,4.0,2.2886986007185053,19.264894592780394
2019-08-10 23:00:00,8.0,2.2910309867532397,18.795281042418367
2019-08-10 23:15:00,0.0,2.293363372787974,18.51583765954781
2019-08-10 23:30:00,4.0,2.2956957588227085,18.140893095872524
2019-08-10 23:45:00,4.0,2.2663519925805558,17.508347148437256
2019-08-11 00:00:00,0.0,2.2370082263384026,16.435431508943363
2019-08-11 00:15:00,0.0,2.1912790929203023,14.9573504902448
2019-08-11 00:30:00,8.0,2.1455499595022016,13.657112965367537
2019-08-11 00:45:00,0.0,2.1662131041808443,12.240880602293414
2019-08-11 01:00:00,4.0,2.186876248859487,10.664731204664973
2019-08-11 01:15:00,0.0,2.2057191028392404,9.071417281554963
2019-08-11 01:30:00,0.0,2.2245619568189934,8.027697563425193
2019-08-11 01:45:00,0.0,2.201875043749486,7.683686361084723
2019-08-11 02:00:00,0.0,2.179188130679979,7.364015287929453
